vehicle_id,timestamp,temperature,vibration,fuel_consumption,mileage,engine_hours,battery_health,fuel_type
vehicle_3,2025-07-31T13:39:41.690797,48.21,0.77,18.69,65406,54.8,81.3,électrique
vehicle_3,2025-07-31T11:15:41.690797,53.53,0.61,18.72,65411,55.0,81.25,électrique
vehicle_3,2025-07-31T08:51:41.690797,53.47,0.69,19.35,65416,55.2,81.2,électrique
vehicle_3,2025-07-31T06:27:41.690797,46.64,0.79,19.18,65421,55.4,81.15,électrique
vehicle_3,2025-07-31T04:03:41.690797,48.36,0.78,19.13,65426,55.6,81.1,électrique
vehicle_3,2025-07-31T01:39:41.690797,49.54,0.56,18.67,65431,55.8,81.05,électrique
vehicle_3,2025-08-01T23:15:41.690797,50.57,0.71,18.87,65436,56.0,81.0,électrique
vehicle_3,2025-08-01T20:51:41.690797,51.49,0.62,19.52,65441,56.2,80.95,électrique
vehicle_3,2025-08-01T18:27:41.690797,54.71,0.59,19.34,65446,56.4,80.9,électrique
vehicle_3,2025-08-01T16:03:41.690797,53.95,0.53,19.57,65451,56.6,80.85,électrique
vehicle_3,2025-08-01T13:39:41.690797,50.95,0.64,19.15,65456,56.8,80.8,électrique
vehicle_3,2025-08-01T11:15:41.690797,56.18,0.63,19.2,65461,57.0,80.75,électrique
vehicle_3,2025-08-01T08:51:41.690797,51.1,0.69,19.19,65466,57.2,80.7,électrique
vehicle_3,2025-08-01T06:27:41.690797,56.04,0.74,19.49,65471,57.4,80.65,électrique
vehicle_3,2025-08-01T04:03:41.690797,53.48,0.8,18.71,65476,57.6,80.6,électrique
vehicle_3,2025-08-01T01:39:41.690797,55.92,0.44,19.23,65481,57.8,80.55,électrique
vehicle_3,2025-08-02T23:15:41.690797,55.68,0.76,19.17,65486,58.0,80.5,électrique
vehicle_3,2025-08-02T20:51:41.690797,47.01,0.78,18.98,65491,58.2,80.45,électrique
vehicle_3,2025-08-02T18:27:41.690797,51.84,0.63,19.71,65496,58.4,80.4,électrique
vehicle_3,2025-08-02T16:03:41.690797,46.99,0.8,19.11,65501,58.6,80.35,électrique
vehicle_3,2025-08-02T13:39:41.690797,50.03,0.57,19.53,65506,58.8,80.3,électrique
vehicle_3,2025-08-02T11:15:41.690797,48.8,0.67,19.74,65511,59.0,80.25,électrique
vehicle_3,2025-08-02T08:51:41.690797,49.06,0.65,18.93,65516,59.2,80.2,électrique
vehicle_3,2025-08-02T06:27:41.690797,47.66,0.82,19.01,65521,59.4,80.15,électrique
vehicle_3,2025-08-02T04:03:41.690797,48.8,0.78,19.53,65526,59.6,80.1,électrique
vehicle_3,2025-08-02T01:39:41.690797,47.4,0.48,19.72,65531,59.8,80.05,électrique
vehicle_4,2025-07-04T23:15:41.690797,88.97,2.01,6.44,27382,0.0,80.0,diesel
vehicle_4,2025-07-04T20:51:41.690797,88.85,2.01,5.66,27387,0.2,79.95,diesel
vehicle_4,2025-07-04T18:27:41.690797,94.78,2.0,5.53,27392,0.4,79.9,diesel
vehicle_4,2025-07-04T16:03:41.690797,86.65,2.19,5.59,27397,0.6,79.85,diesel
vehicle_4,2025-07-04T13:39:41.690797,89.12,2.01,6.31,27402,0.8,79.8,diesel
vehicle_4,2025-07-04T11:15:41.690797,89.75,1.84,5.82,27407,1.0,79.75,diesel
vehicle_4,2025-07-04T08:51:41.690797,91.83,1.97,5.69,27412,1.2,79.7,diesel
vehicle_4,2025-07-04T06:27:41.690797,91.4,2.12,6.43,27417,1.4,79.65,diesel
vehicle_4,2025-07-04T04:03:41.690797,93.22,2.0,6.25,27422,1.6,79.6,diesel
vehicle_4,2025-07-04T01:39:41.690797,88.49,1.96,5.91,27427,1.8,79.55,diesel
vehicle_4,2025-07-05T23:15:41.690797,86.49,2.12,5.64,27432,2.0,79.5,diesel
vehicle_4,2025-07-05T20:51:41.690797,87.46,2.21,6.3,27437,2.2,79.45,diesel
vehicle_4,2025-07-05T18:27:41.690797,87.11,2.14,5.75,27442,2.4,79.4,diesel
vehicle_4,2025-07-05T16:03:41.690797,89.58,1.83,5.7,27447,2.6,79.35,diesel
vehicle_4,2025-07-05T13:39:41.690797,94.3,2.13,5.71,27452,2.8,79.3,diesel
vehicle_4,2025-07-05T11:15:41.690797,93.47,2.0,6.15,27457,3.0,79.25,diesel
vehicle_4,2025-07-05T08:51:41.690797,93.07,1.85,6.49,27462,3.2,79.2,diesel
vehicle_4,2025-07-05T06:27:41.690797,94.98,1.89,5.77,27467,3.4,79.15,diesel
vehicle_4,2025-07-05T04:03:41.690797,87.86,2.04,6.38,27472,3.6,79.1,diesel
vehicle_4,2025-07-05T01:39:41.690797,86.06,2.05,5.74,27477,3.8,79.05,diesel
vehicle_4,2025-07-06T23:15:41.690797,87.67,2.01,6.26,27482,4.0,79.0,diesel
vehicle_4,2025-07-06T20:51:41.690797,95.2,1.99,6.42,27487,4.2,78.95,diesel
vehicle_4,2025-07-06T18:27:41.690797,91.4,2.04,6.16,27492,4.4,78.9,diesel
vehicle_4,2025-07-06T16:03:41.690797,96.27,2.18,5.86,27497,4.6,78.85,diesel
vehicle_4,2025-07-06T13:39:41.690797,89.99,1.94,5.62,27502,4.8,78.8,diesel
vehicle_4,2025-07-06T11:15:41.690797,90.39,2.23,6.5,27507,5.0,78.75,diesel
vehicle_4,2025-07-06T08:51:41.690797,88.72,2.14,6.56,27512,5.2,78.7,diesel
vehicle_4,2025-07-06T06:27:41.690797,87.25,2.0,6.27,27517,5.4,78.65,diesel
vehicle_4,2025-07-06T04:03:41.690797,91.14,2.2,5.74,27522,5.6,78.6,diesel
vehicle_4,2025-07-06T01:39:41.690797,94.34,2.11,5.81,27527,5.8,78.55,diesel
vehicle_4,2025-07-07T23:15:41.690797,88.56,2.06,6.2,27532,6.0,78.5,diesel
vehicle_4,2025-07-07T20:51:41.690797,94.77,2.22,6.36,27537,6.2,78.45,diesel
vehicle_4,2025-07-07T18:27:41.690797,91.42,2.24,6.29,27542,6.4,78.4,diesel
vehicle_4,2025-07-07T16:03:41.690797,93.53,2.23,6.67,27547,6.6,78.35,diesel
vehicle_4,2025-07-07T13:39:41.690797,89.32,2.06,5.94,27552,6.8,78.3,diesel
vehicle_4,2025-07-07T11:15:41.690797,94.76,1.98,6.14,27557,7.0,78.25,diesel
vehicle_4,2025-07-07T08:51:41.690797,97.34,1.88,6.06,27562,7.2,78.2,diesel
vehicle_4,2025-07-07T06:27:41.690797,95.22,1.94,5.8,27567,7.4,78.15,diesel
vehicle_4,2025-07-07T04:03:41.690797,90.77,2.17,6.58,27572,7.6,78.1,diesel
vehicle_4,2025-07-07T01:39:41.690797,97.37,1.94,6.37,27577,7.8,78.05,diesel
vehicle_4,2025-07-08T23:15:41.690797,93.04,1.96,6.36,27582,8.0,78.0,diesel
vehicle_4,2025-07-08T20:51:41.690797,89.05,2.27,6.31,27587,8.2,77.95,diesel
vehicle_4,2025-07-08T18:27:41.690797,90.42,2.07,6.67,27592,8.4,77.9,diesel
vehicle_4,2025-07-08T16:03:41.690797,90.17,2.2,6.1,27597,8.6,77.85,diesel
vehicle_4,2025-07-08T13:39:41.690797,93.37,2.22,6.28,27602,8.8,77.8,diesel
vehicle_4,2025-07-08T11:15:41.690797,90.17,2.27,6.05,27607,9.0,77.75,diesel
vehicle_4,2025-07-08T08:51:41.690797,95.47,1.95,6.25,27612,9.2,77.7,diesel
vehicle_4,2025-07-08T06:27:41.690797,95.24,1.89,6.61,27617,9.4,77.65,diesel
vehicle_4,2025-07-08T04:03:41.690797,98.11,2.09,6.21,27622,9.6,77.6,diesel
vehicle_4,2025-07-08T01:39:41.690797,96.29,2.23,6.56,27627,9.8,77.55,diesel
vehicle_4,2025-07-09T23:15:41.690797,98.18,2.29,6.19,27632,10.0,77.5,diesel
vehicle_4,2025-07-09T20:51:41.690797,93.25,1.96,6.61,27637,10.2,77.45,diesel
vehicle_4,2025-07-09T18:27:41.690797,91.61,2.08,6.64,27642,10.4,77.4,diesel
vehicle_4,2025-07-09T16:03:41.690797,94.47,2.21,6.48,27647,10.6,77.35,diesel
vehicle_4,2025-07-09T13:39:41.690797,98.14,2.21,6.26,27652,10.8,77.3,diesel
vehicle_4,2025-07-09T11:15:41.690797,90.42,2.16,6.47,27657,11.0,77.25,diesel
vehicle_4,2025-07-09T08:51:41.690797,91.91,2.26,5.98,27662,11.2,77.2,diesel
vehicle_4,2025-07-09T06:27:41.690797,94.34,1.91,6.54,27667,11.4,77.15,diesel
vehicle_4,2025-07-09T04:03:41.690797,92.75,2.16,6.04,27672,11.6,77.1,diesel
vehicle_4,2025-07-09T01:39:41.690797,98.89,2.02,5.98,27677,11.8,77.05,diesel
vehicle_4,2025-07-10T23:15:41.690797,92.16,2.05,6.15,27682,12.0,77.0,diesel
vehicle_4,2025-07-10T20:51:41.690797,97.11,2.22,6.31,27687,12.2,76.95,diesel
vehicle_4,2025-07-10T18:27:41.690797,98.06,2.16,6.61,27692,12.4,76.9,diesel
vehicle_4,2025-07-10T16:03:41.690797,92.84,2.1,6.14,27697,12.6,76.85,diesel
vehicle_4,2025-07-10T13:39:41.690797,100.06,2.03,6.26,27702,12.8,76.8,diesel
vehicle_4,2025-07-10T11:15:41.690797,97.63,2.11,6.1,27707,13.0,76.75,diesel
vehicle_4,2025-07-10T08:51:41.690797,94.56,2.11,6.02,27712,13.2,76.7,diesel
vehicle_4,2025-07-10T06:27:41.690797,92.87,2.02,6.57,27717,13.4,76.65,diesel
vehicle_4,2025-07-10T04:03:41.690797,97.3,2.12,6.65,27722,13.6,76.6,diesel
vehicle_4,2025-07-10T01:39:41.690797,98.66,2.16,6.4,27727,13.8,76.55,diesel
vehicle_4,2025-07-11T23:15:41.690797,99.28,2.29,6.48,27732,14.0,76.5,diesel
vehicle_4,2025-07-11T20:51:41.690797,99.29,2.28,6.17,27737,14.2,76.45,diesel
vehicle_4,2025-07-11T18:27:41.690797,100.27,2.08,6.33,27742,14.4,76.4,diesel
vehicle_4,2025-07-11T16:03:41.690797,94.69,2.14,6.5,27747,14.6,76.35,diesel
vehicle_4,2025-07-11T13:39:41.690797,94.32,2.04,6.54,27752,14.8,76.3,diesel
vehicle_4,2025-07-11T11:15:41.690797,91.74,2.15,6.77,27757,15.0,76.25,diesel
vehicle_4,2025-07-11T08:51:41.690797,100.64,2.0,6.53,27762,15.2,76.2,diesel
vehicle_4,2025-07-11T06:27:41.690797,92.06,2.12,6.71,27767,15.4,76.15,diesel
vehicle_4,2025-07-11T04:03:41.690797,97.16,2.14,6.22,27772,15.6,76.1,diesel
vehicle_4,2025-07-11T01:39:41.690797,96.52,2.18,6.57,27777,15.8,76.05,diesel
vehicle_4,2025-07-12T23:15:41.690797,101.71,2.11,6.62,27782,16.0,76.0,diesel
vehicle_4,2025-07-12T20:51:41.690797,93.74,2.06,6.1,27787,16.2,75.95,diesel
vehicle_4,2025-07-12T18:27:41.690797,93.82,2.21,6.38,27792,16.4,75.9,diesel
vehicle_4,2025-07-12T16:03:41.690797,96.04,2.18,6.54,27797,16.6,75.85,diesel
vehicle_4,2025-07-12T13:39:41.690797,95.17,2.05,6.33,27802,16.8,75.8,diesel
vehicle_4,2025-07-12T11:15:41.690797,97.14,2.29,6.93,27807,17.0,75.75,diesel
vehicle_4,2025-07-12T08:51:41.690797,101.73,2.01,6.69,27812,17.2,75.7,diesel
vehicle_4,2025-07-12T06:27:41.690797,93.86,2.05,6.26,27817,17.4,75.65,diesel
vehicle_4,2025-07-12T04:03:41.690797,98.88,2.34,6.98,27822,17.6,75.6,diesel
vehicle_4,2025-07-12T01:39:41.690797,98.26,2.1,6.52,27827,17.8,75.55,diesel
vehicle_4,2025-07-13T23:15:41.690797,93.93,2.07,6.85,27832,18.0,75.5,diesel
vehicle_4,2025-07-13T20:51:41.690797,97.13,2.14,7.04,27837,18.2,75.45,diesel
vehicle_4,2025-07-13T18:27:41.690797,99.08,2.19,6.75,27842,18.4,75.4,diesel
vehicle_4,2025-07-13T16:03:41.690797,93.44,2.3,6.87,27847,18.6,75.35,diesel
vehicle_4,2025-07-13T13:39:41.690797,98.79,2.11,6.71,27852,18.8,75.3,diesel
vehicle_4,2025-07-13T11:15:41.690797,94.97,1.98,6.51,27857,19.0,75.25,diesel
vehicle_4,2025-07-13T08:51:41.690797,98.22,2.27,6.07,27862,19.2,75.2,diesel
vehicle_4,2025-07-13T06:27:41.691796,93.39,2.38,6.95,27867,19.4,75.15,diesel
vehicle_4,2025-07-13T04:03:41.691796,100.9,2.28,6.07,27872,19.6,75.1,diesel
vehicle_4,2025-07-13T01:39:41.691796,98.04,2.16,6.37,27877,19.8,75.05,diesel
vehicle_4,2025-07-14T23:15:41.691796,103.16,2.37,6.4,27882,20.0,75.0,diesel
vehicle_4,2025-07-14T20:51:41.691796,102.45,2.18,6.39,27887,20.2,74.95,diesel
vehicle_4,2025-07-14T18:27:41.691796,101.07,2.31,6.98,27892,20.4,74.9,diesel
vehicle_4,2025-07-14T16:03:41.691796,94.61,2.21,6.72,27897,20.6,74.85,diesel
vehicle_4,2025-07-14T13:39:41.691796,96.91,2.16,6.24,27902,20.8,74.8,diesel
vehicle_4,2025-07-14T11:15:41.691796,97.12,2.23,6.26,27907,21.0,74.75,diesel
vehicle_4,2025-07-14T08:51:41.691796,99.03,2.18,6.63,27912,21.2,74.7,diesel
vehicle_4,2025-07-14T06:27:41.691796,101.58,2.27,6.21,27917,21.4,74.65,diesel
vehicle_4,2025-07-14T04:03:41.691796,97.95,2.11,6.49,27922,21.6,74.6,diesel
vehicle_4,2025-07-14T01:39:41.691796,99.57,2.27,7.03,27927,21.8,74.55,diesel
vehicle_4,2025-07-15T23:15:41.691796,101.75,2.11,6.19,27932,22.0,74.5,diesel
vehicle_4,2025-07-15T20:51:41.691796,103.74,2.34,7.15,27937,22.2,74.45,diesel
vehicle_4,2025-07-15T18:27:41.691796,102.26,2.09,6.33,27942,22.4,74.4,diesel
vehicle_4,2025-07-15T16:03:41.691796,95.17,2.11,6.94,27947,22.6,74.35,diesel
vehicle_4,2025-07-15T13:39:41.691796,101.01,2.08,6.42,27952,22.8,74.3,diesel
vehicle_4,2025-07-15T11:15:41.691796,98.83,2.17,7.14,27957,23.0,74.25,diesel
vehicle_4,2025-07-15T08:51:41.691796,100.5,2.31,6.2,27962,23.2,74.2,diesel
vehicle_4,2025-07-15T06:27:41.691796,95.38,2.06,6.76,27967,23.4,74.15,diesel
vehicle_4,2025-07-15T04:03:41.691796,102.17,2.12,6.19,27972,23.6,74.1,diesel
vehicle_4,2025-07-15T01:39:41.691796,97.03,2.04,6.49,27977,23.8,74.05,diesel
vehicle_4,2025-07-16T23:15:41.691796,102.8,2.16,6.26,27982,24.0,74.0,diesel
vehicle_4,2025-07-16T20:51:41.691796,98.76,2.37,6.28,27987,24.2,73.95,diesel
vehicle_4,2025-07-16T18:27:41.691796,104.18,2.29,6.73,27992,24.4,73.9,diesel
vehicle_4,2025-07-16T16:03:41.691796,104.16,2.28,6.6,27997,24.6,73.85,diesel
vehicle_4,2025-07-16T13:39:41.691796,102.34,2.14,7.03,28002,24.8,73.8,diesel
vehicle_4,2025-07-16T11:15:41.691796,101.0,2.11,7.04,28007,25.0,73.75,diesel
vehicle_4,2025-07-16T08:51:41.691796,105.33,2.34,7.07,28012,25.2,73.7,diesel
vehicle_4,2025-07-16T06:27:41.691796,99.59,2.06,7.02,28017,25.4,73.65,diesel
vehicle_4,2025-07-16T04:03:41.691796,102.41,2.17,7.2,28022,25.6,73.6,diesel
vehicle_4,2025-07-16T01:39:41.691796,101.62,2.4,6.31,28027,25.8,73.55,diesel
vehicle_4,2025-07-17T23:15:41.691796,98.17,2.06,7.14,28032,26.0,73.5,diesel
vehicle_4,2025-07-17T20:51:41.691796,96.74,2.2,6.5,28037,26.2,73.45,diesel
vehicle_4,2025-07-17T18:27:41.691796,105.8,2.12,7.13,28042,26.4,73.4,diesel
vehicle_4,2025-07-17T16:03:41.691796,99.69,2.42,7.15,28047,26.6,73.35,diesel
vehicle_4,2025-07-17T13:39:41.691796,105.83,2.15,6.85,28052,26.8,73.3,diesel
vehicle_4,2025-07-17T11:15:41.691796,105.02,2.12,6.52,28057,27.0,73.25,diesel
vehicle_4,2025-07-17T08:51:41.691796,98.85,2.45,6.78,28062,27.2,73.2,diesel
vehicle_4,2025-07-17T06:27:41.691796,98.78,2.41,6.58,28067,27.4,73.15,diesel
vehicle_4,2025-07-17T04:03:41.691796,100.52,2.42,6.56,28072,27.6,73.1,diesel
vehicle_4,2025-07-17T01:39:41.691796,101.24,2.41,6.64,28077,27.8,73.05,diesel
vehicle_4,2025-07-18T23:15:41.691796,99.07,2.1,6.93,28082,28.0,73.0,diesel
vehicle_4,2025-07-18T20:51:41.691796,104.98,2.25,7.15,28087,28.2,72.95,diesel
vehicle_4,2025-07-18T18:27:41.691796,105.96,2.22,6.64,28092,28.4,72.9,diesel
vehicle_4,2025-07-18T16:03:41.691796,97.99,2.24,7.08,28097,28.6,72.85,diesel
vehicle_4,2025-07-18T13:39:41.691796,100.23,2.42,7.06,28102,28.8,72.8,diesel
vehicle_4,2025-07-18T11:15:41.691796,105.08,2.41,7.28,28107,29.0,72.75,diesel
vehicle_4,2025-07-18T08:51:41.691796,103.11,2.14,7.03,28112,29.2,72.7,diesel
vehicle_4,2025-07-18T06:27:41.691796,99.25,2.35,6.41,28117,29.4,72.65,diesel
vehicle_4,2025-07-18T04:03:41.691796,105.64,2.39,7.26,28122,29.6,72.6,diesel
vehicle_4,2025-07-18T01:39:41.691796,105.93,2.19,7.18,28127,29.8,72.55,diesel
vehicle_4,2025-07-19T23:15:41.691796,105.98,2.45,6.68,28132,30.0,72.5,diesel
vehicle_4,2025-07-19T20:51:41.691796,101.99,2.21,7.1,28137,30.2,72.45,diesel
vehicle_4,2025-07-19T18:27:41.691796,99.32,2.11,7.39,28142,30.4,72.4,diesel
vehicle_4,2025-07-19T16:03:41.691796,105.08,2.18,6.7,28147,30.6,72.35,diesel
vehicle_4,2025-07-19T13:39:41.691796,105.72,2.17,6.53,28152,30.8,72.3,diesel
vehicle_4,2025-07-19T11:15:41.691796,103.67,2.42,6.74,28157,31.0,72.25,diesel
vehicle_4,2025-07-19T08:51:41.691796,105.72,2.3,6.47,28162,31.2,72.2,diesel
vehicle_4,2025-07-19T06:27:41.691796,102.77,2.12,6.54,28167,31.4,72.15,diesel
vehicle_4,2025-07-19T04:03:41.691796,100.69,2.27,6.54,28172,31.6,72.1,diesel
vehicle_4,2025-07-19T01:39:41.691796,101.54,2.21,7.32,28177,31.8,72.05,diesel
vehicle_4,2025-07-20T23:15:41.691796,102.38,2.5,7.0,28182,32.0,72.0,diesel
vehicle_4,2025-07-20T20:51:41.691796,106.14,2.43,6.57,28187,32.2,71.95,diesel
vehicle_4,2025-07-20T18:27:41.691796,107.82,2.21,7.31,28192,32.4,71.9,diesel
vehicle_4,2025-07-20T16:03:41.691796,104.48,2.39,7.09,28197,32.6,71.85,diesel
vehicle_4,2025-07-20T13:39:41.691796,101.85,2.35,6.56,28202,32.8,71.8,diesel
vehicle_4,2025-07-20T11:15:41.691796,100.68,2.23,6.87,28207,33.0,71.75,diesel
vehicle_4,2025-07-20T08:51:41.691796,100.7,2.36,6.69,28212,33.2,71.7,diesel
vehicle_4,2025-07-20T06:27:41.691796,107.22,2.4,6.95,28217,33.4,71.65,diesel
vehicle_4,2025-07-20T04:03:41.691796,104.03,2.15,6.83,28222,33.6,71.6,diesel
vehicle_4,2025-07-20T01:39:41.691796,99.98,2.23,7.43,28227,33.8,71.55,diesel
vehicle_4,2025-07-21T23:15:41.691796,100.93,2.22,6.93,28232,34.0,71.5,diesel
vehicle_4,2025-07-21T20:51:41.691796,109.58,2.53,6.89,28237,34.2,71.45,diesel
vehicle_4,2025-07-21T18:27:41.691796,104.55,2.35,6.8,28242,34.4,71.4,diesel
vehicle_4,2025-07-21T16:03:41.691796,103.97,2.48,6.95,28247,34.6,71.35,diesel
vehicle_4,2025-07-21T13:39:41.691796,106.33,2.21,6.92,28252,34.8,71.3,diesel
vehicle_4,2025-07-21T11:15:41.691796,103.97,2.3,6.62,28257,35.0,71.25,diesel
vehicle_4,2025-07-21T08:51:41.691796,103.46,2.35,6.6,28262,35.2,71.2,diesel
vehicle_4,2025-07-21T06:27:41.691796,104.42,2.37,7.24,28267,35.4,71.15,diesel
vehicle_4,2025-07-21T04:03:41.691796,100.75,2.34,6.63,28272,35.6,71.1,diesel
vehicle_4,2025-07-21T01:39:41.691796,103.58,2.32,7.21,28277,35.8,71.05,diesel
vehicle_4,2025-07-22T23:15:41.691796,103.31,2.49,7.53,28282,36.0,71.0,diesel
vehicle_4,2025-07-22T20:51:41.691796,108.44,2.31,7.11,28287,36.2,70.95,diesel
vehicle_4,2025-07-22T18:27:41.691796,110.9,2.21,7.39,28292,36.4,70.9,diesel
vehicle_4,2025-07-22T16:03:41.691796,110.99,2.39,6.85,28297,36.6,70.85,diesel
vehicle_4,2025-07-22T13:39:41.691796,102.38,2.45,6.89,28302,36.8,70.8,diesel
vehicle_4,2025-07-22T11:15:41.691796,101.57,2.26,7.47,28307,37.0,70.75,diesel
vehicle_4,2025-07-22T08:51:41.691796,110.08,2.21,6.87,28312,37.2,70.7,diesel
vehicle_4,2025-07-22T06:27:41.691796,105.25,2.31,7.13,28317,37.4,70.65,diesel
vehicle_4,2025-07-22T04:03:41.691796,105.27,2.47,7.44,28322,37.6,70.6,diesel
vehicle_4,2025-07-22T01:39:41.691796,108.95,2.33,7.51,28327,37.8,70.55,diesel
vehicle_4,2025-07-23T23:15:41.691796,108.23,2.33,7.5,28332,38.0,70.5,diesel
vehicle_4,2025-07-23T20:51:41.691796,102.44,2.55,7.0,28337,38.2,70.45,diesel
vehicle_4,2025-07-23T18:27:41.691796,107.35,2.24,7.5,28342,38.4,70.4,diesel
vehicle_4,2025-07-23T16:03:41.691796,104.08,2.34,7.38,28347,38.6,70.35,diesel
vehicle_4,2025-07-23T13:39:41.691796,110.09,2.27,7.04,28352,38.8,70.3,diesel
vehicle_4,2025-07-23T11:15:41.691796,109.96,2.43,7.53,28357,39.0,70.25,diesel
vehicle_4,2025-07-23T08:51:41.691796,106.54,2.31,6.75,28362,39.2,70.2,diesel
vehicle_4,2025-07-23T06:27:41.691796,110.23,2.4,6.76,28367,39.4,70.15,diesel
vehicle_4,2025-07-23T04:03:41.691796,111.22,2.29,7.44,28372,39.6,70.1,diesel
vehicle_4,2025-07-23T01:39:41.691796,109.98,2.31,7.13,28377,39.8,70.05,diesel
vehicle_4,2025-07-24T23:15:41.691796,107.01,2.48,7.5,28382,40.0,70.0,diesel
vehicle_4,2025-07-24T20:51:41.691796,106.78,2.55,7.32,28387,40.2,69.95,diesel
vehicle_4,2025-07-24T18:27:41.691796,105.42,2.59,6.79,28392,40.4,69.9,diesel
vehicle_4,2025-07-24T16:03:41.691796,112.97,2.37,7.7,28397,40.6,69.85,diesel
vehicle_4,2025-07-24T13:39:41.691796,104.67,2.41,7.08,28402,40.8,69.8,diesel
vehicle_4,2025-07-24T11:15:41.691796,103.16,2.43,6.83,28407,41.0,69.75,diesel
vehicle_4,2025-07-24T08:51:41.691796,110.37,2.36,6.73,28412,41.2,69.7,diesel
vehicle_4,2025-07-24T06:27:41.691796,105.46,2.33,6.73,28417,41.4,69.65,diesel
vehicle_4,2025-07-24T04:03:41.691796,108.96,2.22,7.4,28422,41.6,69.6,diesel
vehicle_4,2025-07-24T01:39:41.691796,103.99,2.56,7.55,28427,41.8,69.55,diesel
vehicle_4,2025-07-25T23:15:41.691796,112.05,2.48,7.31,28432,42.0,69.5,diesel
vehicle_4,2025-07-25T20:51:41.691796,109.0,2.22,6.82,28437,42.2,69.45,diesel
vehicle_4,2025-07-25T18:27:41.691796,112.08,2.31,6.82,28442,42.4,69.4,diesel
vehicle_4,2025-07-25T16:03:41.691796,103.93,2.46,7.36,28447,42.6,69.35,diesel
vehicle_4,2025-07-25T13:39:41.691796,108.9,2.32,7.42,28452,42.8,69.3,diesel
vehicle_4,2025-07-25T11:15:41.691796,108.97,2.56,7.1,28457,43.0,69.25,diesel
vehicle_4,2025-07-25T08:51:41.691796,111.2,2.23,6.84,28462,43.2,69.2,diesel
vehicle_4,2025-07-25T06:27:41.691796,105.33,2.42,7.1,28467,43.4,69.15,diesel
vehicle_4,2025-07-25T04:03:41.691796,113.51,2.38,7.06,28472,43.6,69.1,diesel
vehicle_4,2025-07-25T01:39:41.691796,108.06,2.25,7.13,28477,43.8,69.05,diesel
vehicle_4,2025-07-26T23:15:41.691796,107.56,2.41,6.83,28482,44.0,69.0,diesel
vehicle_4,2025-07-26T20:51:41.691796,113.31,2.63,7.72,28487,44.2,68.95,diesel
vehicle_4,2025-07-26T18:27:41.691796,110.17,2.44,7.71,28492,44.4,68.9,diesel
vehicle_4,2025-07-26T16:03:41.691796,113.58,2.29,6.99,28497,44.6,68.85,diesel
vehicle_4,2025-07-26T13:39:41.691796,105.08,2.48,7.0,28502,44.8,68.8,diesel
vehicle_4,2025-07-26T11:15:41.691796,110.78,2.41,7.74,28507,45.0,68.75,diesel
vehicle_4,2025-07-26T08:51:41.691796,108.33,2.49,7.28,28512,45.2,68.7,diesel
vehicle_4,2025-07-26T06:27:41.692797,114.33,2.42,7.41,28517,45.4,68.65,diesel
vehicle_4,2025-07-26T04:03:41.692797,109.67,2.6,7.16,28522,45.6,68.6,diesel
vehicle_4,2025-07-26T01:39:41.692797,110.6,2.56,7.09,28527,45.8,68.55,diesel
vehicle_4,2025-07-27T23:15:41.692797,106.99,2.37,7.63,28532,46.0,68.5,diesel
vehicle_4,2025-07-27T20:51:41.692797,106.29,2.33,7.56,28537,46.2,68.45,diesel
vehicle_4,2025-07-27T18:27:41.692797,106.47,2.64,7.33,28542,46.4,68.4,diesel
vehicle_4,2025-07-27T16:03:41.692797,107.36,2.48,7.25,28547,46.6,68.35,diesel
vehicle_4,2025-07-27T13:39:41.692797,109.65,2.63,7.39,28552,46.8,68.3,diesel
vehicle_4,2025-07-27T11:15:41.692797,110.32,2.5,7.68,28557,47.0,68.25,diesel
vehicle_4,2025-07-27T08:51:41.692797,105.98,2.63,7.47,28562,47.2,68.2,diesel
vehicle_4,2025-07-27T06:27:41.692797,111.57,2.37,7.48,28567,47.4,68.15,diesel
vehicle_4,2025-07-27T04:03:41.692797,113.2,2.4,7.6,28572,47.6,68.1,diesel
vehicle_4,2025-07-27T01:39:41.692797,111.25,2.55,7.56,28577,47.8,68.05,diesel
vehicle_4,2025-07-28T23:15:41.692797,115.95,2.6,7.79,28582,48.0,68.0,diesel
vehicle_4,2025-07-28T20:51:41.692797,111.26,2.54,7.81,28587,48.2,67.95,diesel
vehicle_4,2025-07-28T18:27:41.692797,110.48,2.62,7.13,28592,48.4,67.9,diesel
vehicle_4,2025-07-28T16:03:41.692797,107.32,2.6,7.13,28597,48.6,67.85,diesel
vehicle_4,2025-07-28T13:39:41.692797,115.74,2.32,7.49,28602,48.8,67.8,diesel
vehicle_4,2025-07-28T11:15:41.692797,116.58,2.55,7.44,28607,49.0,67.75,diesel
vehicle_4,2025-07-28T08:51:41.692797,115.14,2.61,7.12,28612,49.2,67.7,diesel
vehicle_4,2025-07-28T06:27:41.692797,113.51,2.57,7.35,28617,49.4,67.65,diesel
vehicle_4,2025-07-28T04:03:41.692797,111.42,2.44,7.22,28622,49.6,67.6,diesel
vehicle_4,2025-07-28T01:39:41.692797,114.75,2.29,7.72,28627,49.8,67.55,diesel
vehicle_4,2025-07-29T23:15:41.692797,114.41,2.53,7.07,28632,50.0,67.5,diesel
vehicle_4,2025-07-29T20:51:41.692797,114.11,2.53,7.75,28637,50.2,67.45,diesel
vehicle_4,2025-07-29T18:27:41.692797,110.79,2.44,7.99,28642,50.4,67.4,diesel
