date,localisation,carburant_vehicule,nombre_réservations,taux_occupation,is_holiday,is_rainy,météo_temp,météo_précipitations,is_family_event
2024-10-10,Sfax,essence,20,0.74,0,0,17.9,0.0,1
2024-10-10,Sfax,diesel,15,0.64,0,0,15.2,0.0,1
2024-10-10,Sousse,électrique,21,0.95,0,0,16.5,0.0,0
2024-10-10,Sousse,hybride,14,0.71,0,0,10.6,0.0,0
2024-10-10,Sousse,essence,9,0.81,0,0,10.0,0.0,0
2024-10-10,Sousse,diesel,9,0.91,0,1,19.9,3.7,0
2024-10-10,Bizerte,électrique,10,0.68,0,0,12.8,0.0,0
2024-10-10,Bizerte,hybride,9,0.94,0,0,15.0,0.0,0
2024-10-10,Bizerte,essence,10,0.79,0,1,18.5,0.4,0
2024-10-10,Bizerte,diesel,8,0.63,0,0,17.2,0.0,0
2024-10-10,Djerba,électrique,10,0.32,0,1,13.8,0.1,0
2024-10-10,Djerba,hybride,15,0.97,0,0,16.6,0.0,0
2024-10-10,Djerba,essence,12,0.8,0,0,16.2,0.0,0
2024-10-10,Djerba,diesel,5,0.79,0,0,18.9,0.0,0
2024-10-11,Tunis,électrique,27,0.58,0,0,15.0,0.0,1
2024-10-11,Tunis,hybride,31,0.64,0,0,15.2,0.0,1
2024-10-11,Tunis,essence,31,0.6,0,0,16.3,0.0,1
2024-10-11,Tunis,diesel,30,0.77,0,0,17.6,0.0,1
2024-10-11,Sfax,électrique,21,0.7,0,0,15.3,0.0,1
2024-10-11,Sfax,hybride,15,0.8,0,0,15.9,0.0,1
2024-10-11,Sfax,essence,21,1.0,0,0,13.0,0.0,1
2024-10-11,Sfax,diesel,22,0.87,0,0,12.0,0.0,1
2024-10-11,Sousse,électrique,19,0.52,0,1,21.9,5.4,0
2024-10-11,Sousse,hybride,14,0.86,0,1,14.8,0.5,0
2024-10-11,Sousse,essence,10,0.71,0,0,19.3,0.0,0
2024-10-11,Sousse,diesel,11,0.76,0,0,16.9,0.0,0
2024-10-11,Bizerte,électrique,12,0.73,0,0,23.1,0.0,0
2024-10-11,Bizerte,hybride,8,0.65,0,1,14.0,1.4,0
2024-10-11,Bizerte,essence,7,0.41,0,0,14.1,0.0,0
2024-10-11,Bizerte,diesel,11,0.83,0,1,14.6,1.7,0
2024-10-11,Djerba,électrique,13,0.88,0,0,14.5,0.0,0
2024-10-11,Djerba,hybride,12,0.47,0,0,10.0,0.0,0
2024-10-11,Djerba,essence,13,0.78,0,1,17.7,0.9,0
2024-10-11,Djerba,diesel,9,0.48,0,1,18.0,0.5,0
2024-10-12,Tunis,électrique,48,0.65,0,0,18.5,0.0,1
2024-10-12,Tunis,hybride,28,0.71,0,0,17.7,0.0,1
2024-10-12,Tunis,essence,40,0.64,0,0,17.6,0.0,1
2024-10-12,Tunis,diesel,28,0.58,0,0,17.3,0.0,1
2024-10-12,Sfax,électrique,29,0.52,0,0,14.2,0.0,1
2024-10-12,Sfax,hybride,21,0.69,0,0,11.7,0.0,1
2024-10-12,Sfax,essence,22,0.76,0,0,18.8,0.0,1
2024-10-12,Sfax,diesel,21,0.75,0,0,18.1,0.0,1
2024-10-12,Sousse,électrique,18,0.68,0,0,17.6,0.0,0
2024-10-12,Sousse,hybride,22,0.9,0,0,19.1,0.0,0
2024-10-12,Sousse,essence,7,0.78,0,0,16.0,0.0,0
2024-10-12,Sousse,diesel,18,0.94,0,0,21.1,0.0,0
2024-10-12,Bizerte,électrique,12,0.52,0,0,22.3,0.0,0
2024-10-12,Bizerte,hybride,9,0.45,0,0,17.2,0.0,0
2024-10-12,Bizerte,essence,12,0.46,0,0,16.7,0.0,0
2024-10-12,Bizerte,diesel,7,0.7,0,1,15.0,1.3,0
2024-10-12,Djerba,électrique,13,0.48,0,0,15.5,0.0,0
2024-10-12,Djerba,hybride,16,0.44,0,0,19.2,0.0,0
2024-10-12,Djerba,essence,17,0.71,0,0,24.5,0.0,0
2024-10-12,Djerba,diesel,11,0.54,0,1,10.0,3.4,0
2024-10-13,Tunis,électrique,42,0.78,0,1,16.6,1.5,1
2024-10-13,Tunis,hybride,38,0.89,0,0,14.8,0.0,1
2024-10-13,Tunis,essence,36,0.67,0,1,13.2,1.4,1
2024-10-13,Tunis,diesel,32,0.74,0,0,13.9,0.0,1
2024-10-13,Sfax,électrique,32,0.64,0,0,15.4,0.0,1
2024-10-13,Sfax,hybride,25,0.71,0,1,18.8,1.2,1
2024-10-13,Sfax,essence,23,0.39,0,0,16.0,0.0,1
2024-10-13,Sfax,diesel,18,0.71,0,0,19.6,0.0,1
2024-10-13,Sousse,électrique,24,0.76,0,1,19.6,3.3,0
2024-10-13,Sousse,hybride,17,0.61,0,0,16.2,0.0,0
2024-10-13,Sousse,essence,14,0.64,0,1,12.1,2.2,0
2024-10-13,Sousse,diesel,14,0.72,0,0,10.0,0.0,0
2024-10-13,Bizerte,électrique,13,0.71,0,0,16.6,0.0,0
2024-10-13,Bizerte,hybride,18,0.89,0,1,19.1,2.8,0
2024-10-13,Bizerte,essence,7,0.78,0,0,13.3,0.0,0
2024-10-13,Bizerte,diesel,11,0.77,0,0,18.1,0.0,0
2024-10-13,Djerba,électrique,17,0.7,0,0,13.3,0.0,0
2024-10-13,Djerba,hybride,14,0.56,0,0,13.3,0.0,0
2024-10-13,Djerba,essence,11,0.62,0,0,12.0,0.0,0
2024-10-13,Djerba,diesel,10,0.41,0,0,19.6,0.0,0
2024-10-14,Tunis,électrique,35,0.67,0,0,15.2,0.0,1
2024-10-14,Tunis,hybride,40,0.47,0,0,16.0,0.0,1
2024-10-14,Tunis,essence,22,0.73,0,1,15.8,0.5,1
2024-10-14,Tunis,diesel,22,0.77,0,0,18.8,0.0,1
2024-10-14,Sfax,électrique,32,0.8,0,0,17.1,0.0,1
2024-10-14,Sfax,hybride,24,0.68,0,0,13.2,0.0,1
2024-10-14,Sfax,essence,21,0.99,0,0,16.7,0.0,1
2024-10-14,Sfax,diesel,18,0.74,0,0,11.9,0.0,1
2024-10-14,Sousse,électrique,12,0.68,0,0,16.1,0.0,0
2024-10-14,Sousse,hybride,13,0.74,0,0,17.5,0.0,0
2024-10-14,Sousse,essence,14,0.97,0,0,15.8,0.0,0
2024-10-14,Sousse,diesel,12,1.0,0,0,20.6,0.0,0
2024-10-14,Bizerte,électrique,6,0.92,0,1,20.3,1.9,0
2024-10-14,Bizerte,hybride,7,0.68,0,0,19.1,0.0,0
2024-10-14,Bizerte,essence,7,0.79,0,0,22.5,0.0,0
2024-10-14,Bizerte,diesel,7,0.44,0,0,12.0,0.0,0
2024-10-14,Djerba,électrique,16,0.8,0,1,17.9,0.1,0
2024-10-14,Djerba,hybride,9,0.52,0,0,22.3,0.0,0
2024-10-14,Djerba,essence,6,0.52,0,0,18.1,0.0,0
2024-10-14,Djerba,diesel,8,1.0,0,0,15.9,0.0,0
2024-10-15,Tunis,électrique,43,0.62,1,1,14.2,2.5,1
2024-10-15,Tunis,hybride,16,0.56,1,0,14.1,0.0,1
2024-10-15,Tunis,essence,37,0.66,1,0,14.6,0.0,1
2024-10-15,Tunis,diesel,23,0.61,1,1,20.7,1.2,1
2024-10-15,Sfax,électrique,25,0.6,1,1,15.0,0.3,1
2024-10-15,Sfax,hybride,22,0.89,1,1,17.6,2.1,1
2024-10-15,Sfax,essence,24,0.76,1,0,12.1,0.0,1
2024-10-15,Sfax,diesel,15,0.8,1,0,14.0,0.0,1
2024-10-15,Sousse,électrique,12,0.95,1,1,12.6,0.6,0
2024-10-15,Sousse,hybride,10,0.49,1,0,15.9,0.0,0
2024-10-15,Sousse,essence,9,0.64,1,0,20.3,0.0,0
2024-10-15,Sousse,diesel,11,0.33,1,0,20.2,0.0,0
2024-10-15,Bizerte,électrique,7,0.69,1,1,23.3,4.1,0
2024-10-15,Bizerte,hybride,8,0.32,1,1,15.0,1.2,0
2024-10-15,Bizerte,essence,13,0.97,1,0,14.6,0.0,0
2024-10-15,Bizerte,diesel,5,0.82,1,1,18.2,1.0,0
2024-10-15,Djerba,électrique,15,0.54,1,0,18.9,0.0,0
2024-10-15,Djerba,hybride,9,0.44,1,0,13.8,0.0,0
2024-10-15,Djerba,essence,12,0.72,1,0,19.0,0.0,0
2024-10-15,Djerba,diesel,8,0.55,1,0,14.3,0.0,0
2024-10-16,Tunis,électrique,24,0.35,0,0,17.3,0.0,1
2024-10-16,Tunis,hybride,46,0.89,0,0,21.0,0.0,1
2024-10-16,Tunis,essence,28,0.82,0,1,13.0,0.3,1
2024-10-16,Tunis,diesel,29,0.85,0,0,12.4,0.0,1
2024-10-16,Sfax,électrique,23,0.44,0,0,13.7,0.0,1
2024-10-16,Sfax,hybride,24,0.59,0,1,17.1,0.1,1
2024-10-16,Sfax,essence,28,0.83,0,0,18.6,0.0,1
2024-10-16,Sfax,diesel,23,0.58,0,0,14.1,0.0,1
2024-10-16,Sousse,électrique,16,0.49,0,0,17.1,0.0,0
2024-10-16,Sousse,hybride,12,0.75,0,0,19.4,0.0,0
2024-10-16,Sousse,essence,12,0.7,0,0,19.9,0.0,0
2024-10-16,Sousse,diesel,10,0.77,0,0,15.9,0.0,0
2024-10-16,Bizerte,électrique,14,0.79,0,0,22.0,0.0,0
2024-10-16,Bizerte,hybride,11,1.0,0,0,20.6,0.0,0
2024-10-16,Bizerte,essence,8,0.61,0,0,21.8,0.0,0
2024-10-16,Bizerte,diesel,7,0.55,0,0,19.3,0.0,0
2024-10-16,Djerba,électrique,11,0.73,0,0,19.6,0.0,0
2024-10-16,Djerba,hybride,9,0.53,0,0,18.7,0.0,0
2024-10-16,Djerba,essence,7,0.62,0,0,14.2,0.0,0
2024-10-16,Djerba,diesel,8,0.87,0,0,15.3,0.0,0
2024-10-17,Tunis,électrique,28,0.77,0,0,16.8,0.0,1
2024-10-17,Tunis,hybride,35,1.0,0,0,17.7,0.0,1
2024-10-17,Tunis,essence,28,0.84,0,0,16.6,0.0,1
2024-10-17,Tunis,diesel,23,0.65,0,0,22.0,0.0,1
2024-10-17,Sfax,électrique,14,0.47,0,1,20.2,0.0,1
2024-10-17,Sfax,hybride,18,0.59,0,0,15.2,0.0,1
2024-10-17,Sfax,essence,20,0.99,0,1,17.5,0.8,1
2024-10-17,Sfax,diesel,21,0.79,0,1,17.5,0.2,1
2024-10-17,Sousse,électrique,25,0.85,0,0,19.5,0.0,0
2024-10-17,Sousse,hybride,18,0.7,0,1,15.9,1.9,0
2024-10-17,Sousse,essence,13,0.57,0,0,13.0,0.0,0
2024-10-17,Sousse,diesel,14,0.75,0,0,18.2,0.0,0
2024-10-17,Bizerte,électrique,15,0.85,0,0,17.2,0.0,0
2024-10-17,Bizerte,hybride,10,0.71,0,0,18.4,0.0,0
2024-10-17,Bizerte,essence,8,1.0,0,1,15.9,2.9,0
2024-10-17,Bizerte,diesel,8,0.65,0,0,20.3,0.0,0
2024-10-17,Djerba,électrique,18,0.72,0,0,19.0,0.0,0
2024-10-17,Djerba,hybride,15,0.81,0,0,14.7,0.0,0
2024-10-17,Djerba,essence,10,0.68,0,1,15.7,1.6,0
2024-10-17,Djerba,diesel,8,0.69,0,0,21.7,0.0,0
2024-10-18,Tunis,électrique,32,0.47,0,1,16.1,6.2,1
2024-10-18,Tunis,hybride,32,0.76,0,0,16.9,0.0,1
2024-10-18,Tunis,essence,20,0.68,0,0,19.1,0.0,1
2024-10-18,Tunis,diesel,20,0.73,0,1,17.3,3.3,1
2024-10-18,Sfax,électrique,29,0.73,0,0,15.2,0.0,1
2024-10-18,Sfax,hybride,21,1.0,0,0,14.8,0.0,1
2024-10-18,Sfax,essence,15,0.59,0,0,18.6,0.0,1
2024-10-18,Sfax,diesel,14,0.67,0,0,18.4,0.0,1
2024-10-18,Sousse,électrique,15,0.57,0,1,19.5,4.3,0
2024-10-18,Sousse,hybride,11,0.67,0,0,17.4,0.0,0
2024-10-18,Sousse,essence,11,0.89,0,0,19.9,0.0,0
2024-10-18,Sousse,diesel,12,0.98,0,1,12.6,2.5,0
2024-10-18,Bizerte,électrique,10,0.53,0,0,14.6,0.0,0
2024-10-18,Bizerte,hybride,9,0.63,0,0,17.1,0.0,0
2024-10-18,Bizerte,essence,11,0.8,0,0,17.0,0.0,0
2024-10-18,Bizerte,diesel,9,0.89,0,1,23.6,1.1,0
2024-10-18,Djerba,électrique,11,0.61,0,1,15.5,0.1,0
2024-10-18,Djerba,hybride,12,0.63,0,1,16.0,2.5,0
2024-10-18,Djerba,essence,10,0.64,0,0,12.6,0.0,0
2024-10-18,Djerba,diesel,5,0.5,0,0,19.6,0.0,0
2024-10-19,Tunis,électrique,50,0.96,0,0,15.9,0.0,1
2024-10-19,Tunis,hybride,31,0.5,0,0,18.3,0.0,1
2024-10-19,Tunis,essence,38,0.56,0,0,23.7,0.0,1
2024-10-19,Tunis,diesel,28,0.59,0,0,16.1,0.0,1
2024-10-19,Sfax,électrique,34,0.68,0,0,20.9,0.0,1
2024-10-19,Sfax,hybride,24,0.86,0,1,20.8,0.0,1
2024-10-19,Sfax,essence,18,0.84,0,0,15.0,0.0,1
2024-10-19,Sfax,diesel,24,0.48,0,1,12.3,0.3,1
2024-10-19,Sousse,électrique,19,0.49,0,1,13.2,3.7,0
2024-10-19,Sousse,hybride,21,0.53,0,0,19.9,0.0,0
2024-10-19,Sousse,essence,19,0.72,0,1,15.8,1.2,0
2024-10-19,Sousse,diesel,10,0.63,0,1,17.4,3.5,0
2024-10-19,Bizerte,électrique,11,0.45,0,1,14.3,1.4,0
2024-10-19,Bizerte,hybride,14,0.77,0,0,21.1,0.0,0
2024-10-19,Bizerte,essence,7,0.69,0,0,11.9,0.0,0
2024-10-19,Bizerte,diesel,9,0.74,0,1,18.2,3.3,0
2024-10-19,Djerba,électrique,17,0.33,0,0,16.4,0.0,0
2024-10-19,Djerba,hybride,12,0.82,0,1,10.0,0.0,0
2024-10-19,Djerba,essence,11,0.54,0,0,22.3,0.0,0
2024-10-19,Djerba,diesel,16,0.78,0,0,18.5,0.0,0
2024-10-20,Tunis,électrique,27,0.57,0,1,13.3,1.4,1
2024-10-20,Tunis,hybride,31,0.91,0,0,20.3,0.0,1
2024-10-20,Tunis,essence,35,0.65,0,0,14.0,0.0,1
2024-10-20,Tunis,diesel,27,0.72,0,1,17.4,6.0,1
2024-10-20,Sfax,électrique,33,0.75,0,0,23.1,0.0,1
2024-10-20,Sfax,hybride,28,0.64,0,1,19.2,1.3,1
2024-10-20,Sfax,essence,20,0.67,0,0,19.7,0.0,1
2024-10-20,Sfax,diesel,21,0.52,0,0,18.3,0.0,1
2024-10-20,Sousse,électrique,17,0.73,0,0,17.3,0.0,0
2024-10-20,Sousse,hybride,12,0.65,0,1,18.9,2.3,0
2024-10-20,Sousse,essence,18,0.8,0,0,19.0,0.0,0
2024-10-20,Sousse,diesel,11,0.59,0,0,18.3,0.0,0
2024-10-20,Bizerte,électrique,16,0.65,0,1,14.8,0.5,0
2024-10-20,Bizerte,hybride,12,0.61,0,1,16.7,2.5,0
2024-10-20,Bizerte,essence,9,0.82,0,0,17.4,0.0,0
2024-10-20,Bizerte,diesel,9,1.0,0,0,19.6,0.0,0
2024-10-20,Djerba,électrique,23,0.54,0,0,19.1,0.0,0
2024-10-20,Djerba,hybride,17,0.7,0,0,15.4,0.0,0
2024-10-20,Djerba,essence,12,0.77,0,0,18.2,0.0,0
2024-10-20,Djerba,diesel,8,0.72,0,0,12.8,0.0,0
2024-10-21,Tunis,électrique,35,0.87,0,0,15.4,0.0,1
2024-10-21,Tunis,hybride,26,0.66,0,0,16.1,0.0,1
2024-10-21,Tunis,essence,23,0.84,0,0,15.8,0.0,1
2024-10-21,Tunis,diesel,28,0.85,0,0,16.7,0.0,1
2024-10-21,Sfax,électrique,34,0.54,0,1,12.0,1.3,1
2024-10-21,Sfax,hybride,20,0.7,0,1,19.5,5.9,1
2024-10-21,Sfax,essence,10,0.41,0,0,15.2,0.0,1
2024-10-21,Sfax,diesel,21,0.84,0,0,12.5,0.0,1
2024-10-21,Sousse,électrique,14,0.49,0,0,18.9,0.0,0
2024-10-21,Sousse,hybride,12,0.64,0,0,10.1,0.0,0
2024-10-21,Sousse,essence,11,0.6,0,0,17.9,0.0,0
2024-10-21,Sousse,diesel,12,0.7,0,0,20.3,0.0,0
2024-10-21,Bizerte,électrique,9,0.5,0,0,16.2,0.0,0
2024-10-21,Bizerte,hybride,9,0.51,0,0,16.6,0.0,0
2024-10-21,Bizerte,essence,5,0.69,0,0,22.1,0.0,0
2024-10-21,Bizerte,diesel,9,0.55,0,0,17.0,0.0,0
2024-10-21,Djerba,électrique,8,0.56,0,1,19.9,0.4,0
2024-10-21,Djerba,hybride,10,0.75,0,0,17.8,0.0,0
2024-10-21,Djerba,essence,11,0.78,0,0,15.9,0.0,0
2024-10-21,Djerba,diesel,9,0.63,0,0,17.2,0.0,0
2024-10-22,Tunis,électrique,30,0.69,0,0,18.3,0.0,1
2024-10-22,Tunis,hybride,34,0.51,0,0,15.9,0.0,1
2024-10-22,Tunis,essence,27,0.67,0,0,18.5,0.0,1
2024-10-22,Tunis,diesel,25,0.62,0,0,12.1,0.0,1
2024-10-22,Sfax,électrique,28,0.93,0,0,14.6,0.0,1
2024-10-22,Sfax,hybride,14,0.48,0,0,14.0,0.0,1
2024-10-22,Sfax,essence,21,0.65,0,0,17.4,0.0,1
2024-10-22,Sfax,diesel,14,0.42,0,0,15.5,0.0,1
2024-10-22,Sousse,électrique,15,0.84,0,1,12.8,2.6,0
2024-10-22,Sousse,hybride,12,0.36,0,1,15.6,5.5,0
2024-10-22,Sousse,essence,12,0.85,0,0,16.2,0.0,0
2024-10-22,Sousse,diesel,12,0.52,0,0,13.3,0.0,0
2024-10-22,Bizerte,électrique,10,0.72,0,1,14.9,1.0,0
2024-10-22,Bizerte,hybride,8,0.62,0,0,18.8,0.0,0
2024-10-22,Bizerte,essence,5,0.65,0,1,16.5,0.4,0
2024-10-22,Bizerte,diesel,7,0.43,0,0,20.0,0.0,0
2024-10-22,Djerba,électrique,12,0.56,0,0,20.1,0.0,0
2024-10-22,Djerba,hybride,10,0.57,0,0,19.3,0.0,0
2024-10-22,Djerba,essence,13,1.0,0,1,19.1,1.2,0
2024-10-22,Djerba,diesel,11,0.84,0,1,21.0,1.6,0
2024-10-23,Tunis,électrique,23,0.76,0,0,13.9,0.0,1
2024-10-23,Tunis,hybride,22,0.77,0,0,14.2,0.0,1
2024-10-23,Tunis,essence,32,0.66,0,1,20.2,7.9,1
2024-10-23,Tunis,diesel,27,0.52,0,1,18.5,0.4,1
2024-10-23,Sfax,électrique,31,0.83,0,0,21.7,0.0,1
2024-10-23,Sfax,hybride,18,0.29,0,0,24.6,0.0,1
2024-10-23,Sfax,essence,23,0.69,0,0,16.0,0.0,1
2024-10-23,Sfax,diesel,17,0.65,0,0,11.8,0.0,1
2024-10-23,Sousse,électrique,14,0.58,0,0,17.1,0.0,0
2024-10-23,Sousse,hybride,17,0.76,0,1,17.6,3.0,0
2024-10-23,Sousse,essence,10,0.71,0,0,16.3,0.0,0
2024-10-23,Sousse,diesel,9,0.62,0,0,19.5,0.0,0
2024-10-23,Bizerte,électrique,6,0.43,0,0,14.3,0.0,0
2024-10-23,Bizerte,hybride,7,0.46,0,1,16.5,1.9,0
2024-10-23,Bizerte,essence,7,0.79,0,0,18.2,0.0,0
2024-10-23,Bizerte,diesel,5,0.66,0,0,17.0,0.0,0
2024-10-23,Djerba,électrique,18,0.87,0,0,16.7,0.0,0
2024-10-23,Djerba,hybride,14,0.67,0,0,18.4,0.0,0
2024-10-23,Djerba,essence,12,0.81,0,0,16.9,0.0,0
2024-10-23,Djerba,diesel,7,0.68,0,0,18.5,0.0,0
2024-10-24,Tunis,électrique,24,0.63,0,0,23.4,0.0,1
2024-10-24,Tunis,hybride,19,0.74,0,0,17.7,0.0,1
2024-10-24,Tunis,essence,35,0.74,0,1,16.1,1.2,1
2024-10-24,Tunis,diesel,30,0.78,0,0,17.3,0.0,1
2024-10-24,Sfax,électrique,15,0.51,0,0,10.9,0.0,1
2024-10-24,Sfax,hybride,25,0.44,0,1,21.0,0.5,1
2024-10-24,Sfax,essence,18,0.71,0,0,13.1,0.0,1
2024-10-24,Sfax,diesel,17,0.58,0,0,19.0,0.0,1
2024-10-24,Sousse,électrique,19,0.73,0,0,14.6,0.0,0
2024-10-24,Sousse,hybride,17,0.52,0,0,19.1,0.0,0
2024-10-24,Sousse,essence,7,0.7,0,0,19.3,0.0,0
2024-10-24,Sousse,diesel,7,0.71,0,1,22.6,0.0,0
2024-10-24,Bizerte,électrique,8,0.38,0,0,14.3,0.0,0
2024-10-24,Bizerte,hybride,12,0.76,0,1,10.9,0.1,0
2024-10-24,Bizerte,essence,7,0.77,0,0,15.2,0.0,0
2024-10-24,Bizerte,diesel,6,0.59,0,1,14.8,0.3,0
2024-10-24,Djerba,électrique,12,0.65,0,0,16.2,0.0,0
2024-10-24,Djerba,hybride,9,0.46,0,0,16.9,0.0,0
2024-10-24,Djerba,essence,10,0.53,0,0,18.8,0.0,0
2024-10-24,Djerba,diesel,11,0.8,0,0,14.2,0.0,0
2024-10-25,Tunis,électrique,25,0.6,0,0,18.0,0.0,1
2024-10-25,Tunis,hybride,29,0.73,0,0,21.6,0.0,1
2024-10-25,Tunis,essence,32,0.77,0,0,16.2,0.0,1
2024-10-25,Tunis,diesel,18,0.59,0,1,10.0,0.0,1
2024-10-25,Sfax,électrique,23,0.67,0,0,13.2,0.0,1
2024-10-25,Sfax,hybride,23,0.76,0,0,17.7,0.0,1
2024-10-25,Sfax,essence,18,0.82,0,1,19.8,1.4,1
2024-10-25,Sfax,diesel,13,0.69,0,0,15.4,0.0,1
2024-10-25,Sousse,électrique,11,0.73,0,0,13.2,0.0,0
2024-10-25,Sousse,hybride,12,0.77,0,1,14.9,7.2,0
2024-10-25,Sousse,essence,15,0.77,0,1,16.3,2.1,0
2024-10-25,Sousse,diesel,12,0.69,0,0,20.4,0.0,0
2024-10-25,Bizerte,électrique,11,0.88,0,0,16.5,0.0,0
2024-10-25,Bizerte,hybride,8,0.69,0,0,13.5,0.0,0
2024-10-25,Bizerte,essence,11,0.86,0,0,19.1,0.0,0
2024-10-25,Bizerte,diesel,6,0.58,0,0,17.9,0.0,0
2024-10-25,Djerba,électrique,20,0.85,0,0,16.8,0.0,0
2024-10-25,Djerba,hybride,14,0.54,0,0,19.6,0.0,0
2024-10-25,Djerba,essence,8,0.71,0,0,21.2,0.0,0
2024-10-25,Djerba,diesel,8,0.74,0,0,16.3,0.0,0
2024-10-26,Tunis,électrique,41,0.46,0,0,11.8,0.0,1
2024-10-26,Tunis,hybride,39,0.64,0,0,15.0,0.0,1
2024-10-26,Tunis,essence,57,0.81,0,0,17.9,0.0,1
2024-10-26,Tunis,diesel,36,0.68,0,0,13.9,0.0,1
2024-10-26,Sfax,électrique,24,0.47,0,0,14.9,0.0,1
2024-10-26,Sfax,hybride,26,0.73,0,0,14.2,0.0,1
2024-10-26,Sfax,essence,25,0.55,0,1,15.5,0.6,1
2024-10-26,Sfax,diesel,24,0.86,0,1,17.9,1.2,1
2024-10-26,Sousse,électrique,28,0.94,0,0,17.2,0.0,0
2024-10-26,Sousse,hybride,30,0.96,0,0,16.4,0.0,0
2024-10-26,Sousse,essence,17,0.38,0,0,17.9,0.0,0
2024-10-26,Sousse,diesel,11,0.67,0,0,15.1,0.0,0
2024-10-26,Bizerte,électrique,12,0.58,0,1,22.0,2.0,0
2024-10-26,Bizerte,hybride,13,0.88,0,0,20.0,0.0,0
2024-10-26,Bizerte,essence,12,0.66,0,1,17.2,4.0,0
2024-10-26,Bizerte,diesel,7,0.46,0,0,13.6,0.0,0
2024-10-26,Djerba,électrique,24,0.78,0,0,18.6,0.0,0
2024-10-26,Djerba,hybride,11,0.45,0,0,21.7,0.0,0
2024-10-26,Djerba,essence,9,0.44,0,0,17.8,0.0,0
2024-10-26,Djerba,diesel,10,0.61,0,0,16.6,0.0,0
2024-10-27,Tunis,électrique,36,0.63,0,0,12.7,0.0,1
2024-10-27,Tunis,hybride,33,0.63,0,0,10.7,0.0,1
2024-10-27,Tunis,essence,37,0.85,0,0,16.5,0.0,1
2024-10-27,Tunis,diesel,38,0.96,0,0,15.4,0.0,1
2024-10-27,Sfax,électrique,22,0.59,0,0,15.3,0.0,1
2024-10-27,Sfax,hybride,25,0.77,0,1,17.0,0.8,1
2024-10-27,Sfax,essence,28,0.72,0,1,13.5,3.3,1
2024-10-27,Sfax,diesel,23,0.44,0,0,13.5,0.0,1
2024-10-27,Sousse,électrique,16,0.68,0,1,16.8,1.1,0
2024-10-27,Sousse,hybride,18,0.77,0,1,19.5,1.5,0
2024-10-27,Sousse,essence,14,1.0,0,0,14.6,0.0,0
2024-10-27,Sousse,diesel,19,0.7,0,1,14.7,1.4,0
2024-10-27,Bizerte,électrique,16,0.66,0,0,17.5,0.0,0
2024-10-27,Bizerte,hybride,14,0.99,0,0,13.3,0.0,0
2024-10-27,Bizerte,essence,10,0.85,0,0,17.0,0.0,0
2024-10-27,Bizerte,diesel,11,0.76,0,0,19.1,0.0,0
2024-10-27,Djerba,électrique,14,0.63,0,0,13.0,0.0,0
2024-10-27,Djerba,hybride,10,0.65,0,0,15.3,0.0,0
2024-10-27,Djerba,essence,17,0.69,0,0,17.6,0.0,0
2024-10-27,Djerba,diesel,11,0.61,0,0,21.6,0.0,0
2024-10-28,Tunis,électrique,30,1.0,0,1,20.0,0.2,1
2024-10-28,Tunis,hybride,21,0.59,0,1,18.3,0.4,1
2024-10-28,Tunis,essence,27,0.48,0,1,16.9,2.2,1
2024-10-28,Tunis,diesel,24,0.64,0,1,17.2,3.3,1
2024-10-28,Sfax,électrique,15,0.65,0,1,13.5,0.6,1
2024-10-28,Sfax,hybride,20,0.81,0,0,21.0,0.0,1
2024-10-28,Sfax,essence,23,0.64,0,0,14.3,0.0,1
2024-10-28,Sfax,diesel,6,0.63,0,0,13.1,0.0,1
2024-10-28,Sousse,électrique,18,0.73,0,0,15.8,0.0,0
2024-10-28,Sousse,hybride,12,0.54,0,0,14.8,0.0,0
2024-10-28,Sousse,essence,10,0.7,0,0,13.8,0.0,0
2024-10-28,Sousse,diesel,13,0.66,0,0,19.6,0.0,0
2024-10-28,Bizerte,électrique,10,0.65,0,0,16.2,0.0,0
2024-10-28,Bizerte,hybride,13,0.8,0,0,19.9,0.0,0
2024-10-28,Bizerte,essence,6,0.42,0,0,20.0,0.0,0
2024-10-28,Bizerte,diesel,4,0.55,0,0,19.1,0.0,0
2024-10-28,Djerba,électrique,12,0.51,0,0,14.5,0.0,0
2024-10-28,Djerba,hybride,10,0.7,0,0,22.4,0.0,0
2024-10-28,Djerba,essence,9,0.72,0,1,19.3,1.7,0
2024-10-28,Djerba,diesel,10,0.73,0,0,18.8,0.0,0
2024-10-29,Tunis,électrique,31,0.69,0,0,15.3,0.0,1
2024-10-29,Tunis,hybride,26,0.54,0,0,16.9,0.0,1
2024-10-29,Tunis,essence,30,0.87,0,0,22.7,0.0,1
2024-10-29,Tunis,diesel,16,0.93,0,0,17.8,0.0,1
2024-10-29,Sfax,électrique,31,0.9,0,0,13.1,0.0,1
2024-10-29,Sfax,hybride,14,0.53,0,1,14.5,5.2,1
2024-10-29,Sfax,essence,17,0.49,0,0,18.2,0.0,1
2024-10-29,Sfax,diesel,23,0.87,0,0,16.8,0.0,1
2024-10-29,Sousse,électrique,17,0.87,0,1,13.8,0.6,0
2024-10-29,Sousse,hybride,13,0.59,0,1,17.0,0.8,0
2024-10-29,Sousse,essence,14,0.78,0,0,16.5,0.0,0
2024-10-29,Sousse,diesel,15,0.92,0,0,19.3,0.0,0
2024-10-29,Bizerte,électrique,15,1.0,0,0,19.6,0.0,0
